,City,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,VenueID,Venue,Venue Latitude,Venue Longitude,Venue Category,ParentCategory
1065,LISBOA,Parque das Nações,38.76833000000005,-9.097789999999975,4c90c141ae45224bdbb6e197,Loja Vodafone - Action Store,38.76613876465939,-9.09612211191305,Electronics Store,Shop & Service
1066,LISBOA,Parque das Nações,38.76833000000005,-9.097789999999975,4d4daa72a7f86ea80f3439de,Loja NOS,38.76781814879125,-9.099077304827809,Electronics Store,Shop & Service
1067,LISBOA,Parque das Nações,38.76833000000005,-9.097789999999975,4d2892acebacb1f7a967f24f,Loja NOS,38.76776485516943,-9.097074226811825,Electronics Store,Shop & Service
1068,LISBOA,Penha de França,38.73021013040955,-9.132728900475016,4d52b68e9b27721e4df1c446,Loja NOS,38.72704199839179,-9.136802494665982,Electronics Store,Shop & Service
1069,LISBOA,Santo António,38.753609948929586,-9.143020003895094,4bed8d876e8c20a1018a7061,Colorfoto Lisboa,38.752609,-9.144958,Electronics Store,Shop & Service
1070,COIMBRA,"Sé Nova, Santa Cruz, Almedina e São Bartolomeu",40.2088185,-8.429085000000004,4d6ff23ab73bb1f75735b272,Loja NOS,40.21177502251037,-8.432104736566544,Electronics Store,Shop & Service
1071,LISBOA,Alvalade,38.75558100000005,-9.137068999999968,4d986fbaaf3d236a8acb3bc7,Carcassone,38.754497428966054,-9.139793896640082,Bagel Shop,Food
1072,COIMBRA,Assafarge e Antanhol,40.16555847596489,-8.458634755032696,4e75a2adb0fb968033496df0,MeadaGil,40.163906934780044,-8.460237078543235,Bagel Shop,Food
1073,LISBOA,Campo de Ourique,38.71581000000003,-9.166919999999948,54e330ef498e956b4ac9fb91,Raffi's Bagels,38.71652702738418,-9.161640101147492,Bagel Shop,Food
1074,LISBOA,Santo António,38.753609948929586,-9.143020003895094,4d986fbaaf3d236a8acb3bc7,Carcassone,38.754497428966054,-9.139793896640082,Bagel Shop,Food
1075,LISBOA,Alvalade,38.75558100000005,-9.137068999999968,4ef1d556991151406bc92fc3,Coma ou Leve,38.75502482511058,-9.138481453928673,Deli / Bodega,Food
1076,LISBOA,Estrela,38.71006800000005,-9.159096499999947,5912b5326bdee66b586fdd63,Mercearia da Mila,38.70721815071557,-9.157015979290009,Deli / Bodega,Food
1077,LISBOA,Santo António,38.753609948929586,-9.143020003895094,4ef1d556991151406bc92fc3,Coma ou Leve,38.75502482511058,-9.138481453928673,Deli / Bodega,Food
1078,LISBOA,Alvalade,38.75558100000005,-9.137068999999968,4d6a340bc16554811c7ef581,Garagem Rio de Janeiro,38.75269641226697,-9.138258447568361,Auto Workshop,Shop & Service
1079,LISBOA,Santo António,38.753609948929586,-9.143020003895094,4d6a340bc16554811c7ef581,Garagem Rio de Janeiro,38.75269641226697,-9.138258447568361,Auto Workshop,Shop & Service
1080,AVEIRO,Aradas,40.62432421672654,-8.643783571576646,4e62718f8877954de833f672,Sephora,40.62690480340624,-8.645076065435767,Cosmetics Shop,Shop & Service
1081,LISBOA,Parque das Nações,38.76833000000005,-9.097789999999975,51dc2fdaccda28d741770596,Kiko Store,38.767836927136955,-9.096958637237549,Cosmetics Shop,Shop & Service
1082,LISBOA,Parque das Nações,38.76833000000005,-9.097789999999975,4d417b48de17a0930a7a016c,Sephora,38.76772582515389,-9.09684255379075,Cosmetics Shop,Shop & Service
1083,LISBOA,Parque das Nações,38.76833000000005,-9.097789999999975,4c5ecb0b6ebe2d7f4877d62e,Rituals,38.76779468463128,-9.098285198227618,Cosmetics Shop,Shop & Service
1084,AVEIRO,Aradas,40.62432421672654,-8.643783571576646,4ee0c19a9a52e7f5b91c92f6,Ali Kebab,40.62656635246477,-8.6447552766082,Falafel Restaurant,Food
1085,LISBOA,Estrela,38.71006800000005,-9.159096499999947,4d03faf38620224bed51a640,Lumbini,38.708560972831734,-9.154071957966975,Falafel Restaurant,Food
1086,LISBOA,Parque das Nações,38.76833000000005,-9.097789999999975,4ddba86d45ddf752bfc5cd69,Joshua's Shoarma Grill,38.76760307403238,-9.09631158610323,Falafel Restaurant,Food
1087,AVEIRO,Aradas,40.62432421672654,-8.643783571576646,4bf5a0855e800f47aedae5d4,Cinemas NOS Glicínias,40.62659665606659,-8.644786716273071,Movie Theater,Arts & Entertainment
1088,LISBOA,Avenidas Novas,38.73024600000005,-9.149493499999949,52b086eb498ed2403a8c78c4,@ Cinema,38.73197292789702,-9.145454909488976,Movie Theater,Arts & Entertainment
1089,PORTO,Lordelo do Ouro e Massarelos,41.154277370124255,-8.648752894561197,52057f3b11d2eb1962150ffe,Casa das Artes,41.15644479274222,-8.64351983175998,Movie Theater,Arts & Entertainment
1090,LISBOA,Lumiar,38.76411000000007,-9.156999999999925,4bb7628c2ea1952147d7ac2f,Cinemas NOS Alvaláxia,38.761198313041355,-9.159521492703389,Movie Theater,Arts & Entertainment
1091,AVEIRO,Aradas,40.62432421672654,-8.643783571576646,4b770476f964a520e0742ee3,Glicínias Plaza,40.626593575733004,-8.644823703213438,Shopping Mall,Shop & Service
1092,PORTO,Lordelo do Ouro e Massarelos,41.154277370124255,-8.648752894561197,4dd677211f6ee14683099ea7,Centro Comercial Campo Alegre,41.153989915496105,-8.646794647059417,Shopping Mall,Shop & Service
1093,LISBOA,Lumiar,38.76411000000007,-9.156999999999925,4bf41a7b6a31d13a275a952e,Centro Comercial Alvaláxia,38.761026705960454,-9.159479099467305,Shopping Mall,Shop & Service
1094,LISBOA,Parque das Nações,38.76833000000005,-9.097789999999975,4b9e1ed3f964a520d7cb36e3,Centro Comercial Vasco da Gama,38.76765331465376,-9.09648544244708,Shopping Mall,Shop & Service
1095,LISBOA,Santo António,38.753609948929586,-9.143020003895094,4c9a1a74d4b1b1f7292ecd35,Centro Comercial Alvalade,38.752881580779636,-9.144623925998202,Shopping Mall,Shop & Service
1096,COIMBRA,"Sé Nova, Santa Cruz, Almedina e São Bartolomeu",40.2088185,-8.429085000000004,4f88a651e4b0e6f347d1c87c,Galerias Topázio,40.20544515442468,-8.426141182875769,Shopping Mall,Shop & Service
1097,AVEIRO,Aradas,40.62432421672654,-8.643783571576646,4e48155a18a8f9804cdf0e3c,C&A,40.626855176044586,-8.645016989879625,Clothing Store,Shop & Service
1098,AVEIRO,Aradas,40.62432421672654,-8.643783571576646,5272b12911d2118ea4799308,H&M,40.627992,-8.644674,Clothing Store,Shop & Service
1099,LISBOA,Avenidas Novas,38.73024600000005,-9.149493499999949,4d84f6e4f9f3a1cd0f67c164,Zara,38.732902889299055,-9.145466212864362,Clothing Store,Shop & Service
1100,BRAGA,Braga,41.549397000000056,-8.421888499999966,4dc5762318387d1bd53e1c16,Tunnels Braga,41.551846,-8.422536,Clothing Store,Shop & Service
1101,BRAGA,Braga,41.55493200000005,-8.420736499999947,4dc5762318387d1bd53e1c16,Tunnels Braga,41.551846,-8.422536,Clothing Store,Shop & Service
1102,BRAGA,Padim da Graça,41.57877116621194,-8.423990404826865,56ffd439498e268f33ab2699,Pull & Bear,41.57900323255146,-8.429788017202418,Clothing Store,Shop & Service
1103,LISBOA,Parque das Nações,38.76833000000005,-9.097789999999975,4c2dd12fe307d13a885f0eda,Zara,38.767216117314206,-9.096136915949254,Clothing Store,Shop & Service
1104,LISBOA,Parque das Nações,38.76833000000005,-9.097789999999975,4da1bdf4540ea1cd90ab6dde,Sacoor Brothers,38.767721689079885,-9.096770702702461,Clothing Store,Shop & Service
1105,LISBOA,Parque das Nações,38.76833000000005,-9.097789999999975,4d0fdc7dba378cfa64d27393,C&A,38.76768856495721,-9.096470722979838,Clothing Store,Shop & Service
1106,LISBOA,Santa Maria Maior,38.70989000000003,-9.133339999999976,52c9e4ec11d282dc034edb84,Typographia,38.710043832290616,-9.13742185816512,Clothing Store,Shop & Service
1107,LISBOA,São Domingos de Benfica,38.74332969187538,-9.183706087232729,4c5592be72cf0f47bcab78d6,Sacoor Brothers,38.74697214242187,-9.186550999593264,Clothing Store,Shop & Service
1108,AVEIRO,Aradas,40.62432421672654,-8.643783571576646,4d763c8f76c688bf52000ddc,McDonald's,40.62649363515348,-8.644802570343018,Fast Food Restaurant,Food
1109,LISBOA,Belém,38.69768400000005,-9.204393499999952,4bcaf883cc8cd13ab87fbecf,McDonald's,38.696987904378155,-9.20334721609717,Fast Food Restaurant,Food
1110,BRAGA,Braga,41.55493200000005,-8.420736499999947,4bb987961261d13ab8b2e998,McDonald's,41.55141461439171,-8.422113426575491,Fast Food Restaurant,Food
1111,PORTO,Lordelo do Ouro e Massarelos,41.154277370124255,-8.648752894561197,593d6f760ff4f9739a11782e,KFC,41.153175,-8.651188,Fast Food Restaurant,Food
1112,LISBOA,Lumiar,38.76411000000007,-9.156999999999925,58b06242dc33295e087825f3,Burger King,38.76088308296629,-9.15956584275742,Fast Food Restaurant,Food
1113,BRAGA,"Nogueira, Fraião e Lamaçães",41.545238186058405,-8.395290061349126,54665611498e40bd82cd752f,Burger King,41.542874919470954,-8.39880645275116,Fast Food Restaurant,Food
1114,LISBOA,Olivais,38.78382000000005,-9.118904530999941,4f81746ae4b09a1477b81dd3,Roulote do Pichotas,38.783302434527975,-9.123759269714355,Fast Food Restaurant,Food
1115,LISBOA,Santo António,38.753609948929586,-9.143020003895094,575d6d58498e205c98af8f6a,Burger King,38.75122478843282,-9.142659020822062,Fast Food Restaurant,Food
1116,COIMBRA,"Sé Nova, Santa Cruz, Almedina e São Bartolomeu",40.2088185,-8.429085000000004,56e1d044498e7abdac5675af,Burger King,40.2067402256301,-8.429021205437897,Fast Food Restaurant,Food
1117,AVEIRO,Aradas,40.62432421672654,-8.643783571576646,5aad0e5f8b98fd721eeab462,Wok Home,40.622738,-8.64544,Asian Restaurant,Food
1118,LISBOA,Areeiro,38.74400000000003,-9.132159999999942,4e9897cb8b81f31912e01daf,Restaurante Espadachim,38.73965847407967,-9.133306329571731,Asian Restaurant,Food
1119,LISBOA,Arroios,38.72238900000005,-9.132703999999961,55d4e032498ee25b69e04d68,Cozinha Urbana,38.71837033214481,-9.13192287561818,Asian Restaurant,Food
1120,LISBOA,Avenidas Novas,38.73024600000005,-9.149493499999949,56bddabf498e7e5fc6fb338c,Rice Me,38.73338443874718,-9.15267320960265,Asian Restaurant,Food
1121,BRAGA,Braga,41.549397000000056,-8.421888499999966,536a289f498ee122761b57f5,Lapa Sushi,41.551687746234215,-8.423488200437296,Asian Restaurant,Food
1122,BRAGA,Braga,41.55493200000005,-8.420736499999947,536a289f498ee122761b57f5,Lapa Sushi,41.551687746234215,-8.423488200437296,Asian Restaurant,Food
1123,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.146389301815525,-8.614368600994384,5b2f8c742db4a9002ca66700,Boa-Bao,41.149276372080635,-8.6134026422608,Asian Restaurant,Food
1124,LISBOA,Misericórdia,38.71188042729671,-9.142968071216105,58deb8b965e7c7424e119c36,Boa-Bao,38.71159359656815,-9.141702282393034,Asian Restaurant,Food
1125,LISBOA,Penha de França,38.73021013040955,-9.132728900475016,50a26227e4b0fffeb7819f22,New Wok,38.73180658536712,-9.134405589737257,Asian Restaurant,Food
1126,LISBOA,Santo António,38.753609948929586,-9.143020003895094,4db6cfd143a1369cb5edcd6d,Nova Ásia,38.752655614915156,-9.145133892138945,Asian Restaurant,Food
1127,LISBOA,Santo António,38.753609948929586,-9.143020003895094,5ae3137cc66666002c4a9e7e,Soão - Taberna Asiática,38.754227,-9.144887,Asian Restaurant,Food
1128,AVEIRO,Aradas,40.62432421672654,-8.643783571576646,4db318496a23c31a02fa5687,Xtreme,40.627070953472156,-8.644791429085409,Sporting Goods Shop,Shop & Service
1129,LISBOA,Avenidas Novas,38.73024600000005,-9.149493499999949,567b010f498e51586ad7f238,Decathlon,38.73225163363403,-9.15246994310371,Sporting Goods Shop,Shop & Service
1130,LISBOA,Lumiar,38.76411000000007,-9.156999999999925,4b0588a8f964a520c1d222e3,Loja Verde,38.76242963264762,-9.160672289011286,Sporting Goods Shop,Shop & Service
1131,LISBOA,Lumiar,38.76411000000007,-9.156999999999925,4c62e88d79d1e21e1344d715,Get High,38.76805611290061,-9.157615579946404,Sporting Goods Shop,Shop & Service
1132,LISBOA,Parque das Nações,38.76833000000005,-9.097789999999975,4e022542b61c900450074499,Nike,38.76774,-9.097136,Sporting Goods Shop,Shop & Service
1133,LISBOA,Areeiro,38.74400000000003,-9.132159999999942,4d2e05e6e04354815914aded,Harley-Davidson,38.744597861217926,-9.134057988767099,Motorcycle Shop,Shop & Service
1134,LISBOA,São Domingos de Benfica,38.74332969187538,-9.183706087232729,4ec7ac2ccc21b428e33a4cfa,Motor7,38.74416197567467,-9.182378257979185,Motorcycle Shop,Shop & Service
1135,LISBOA,Areeiro,38.74400000000003,-9.132159999999942,4b7838f4f964a5208ebd2ee3,Pavilhão Casal Vistoso,38.74321123517902,-9.128567018429795,Stadium,Arts & Entertainment
1136,BRAGA,"Nogueira, Fraião e Lamaçães",41.545238186058405,-8.395290061349126,4e65233fae60e9edf6e68fae,Pavilhão Lamaçães,41.541766756028835,-8.391741514205933,Stadium,Arts & Entertainment
1137,LISBOA,Parque das Nações,38.76833000000005,-9.097789999999975,4b0588a7f964a520aad222e3,Altice Arena,38.768606517867774,-9.094061851501465,Stadium,Arts & Entertainment
1138,LISBOA,Areeiro,38.74400000000003,-9.132159999999942,4d1cdc00c17ff04d004aca41,Bingo Panda,38.741042423608036,-9.134664915198536,Casino,Arts & Entertainment
1139,LISBOA,Parque das Nações,38.76833000000005,-9.097789999999975,4b0588a3f964a5207ad122e3,Casino Lisboa,38.76480637876488,-9.096495776127863,Casino,Arts & Entertainment
1140,LISBOA,Areeiro,38.74400000000003,-9.132159999999942,4b61e923f964a520b12a2ae3,Estação Ferroviária Roma-Areeiro,38.74578386810821,-9.135413981212766,Train Station,Travel & Transport
1141,LISBOA,Benfica,38.750410251295335,-9.210688043341369,4d860770f9f3a1cd2317d764,Estação Ferroviária de Santa Cruz-Damaia,38.746778708239134,-9.212583303451538,Train Station,Travel & Transport
1142,AVEIRO,Cacia,40.683583965024745,-8.60312131540613,4d31d7c5b60937043d37f0df,Estação Ferroviária de Cacia,40.68452811348027,-8.597975147310304,Train Station,Travel & Transport
1143,PORTO,Campanhã,41.148645146700744,-8.580614818956356,4bd863dbf645c9b6ddc8a7e0,Estação Ferroviária de Porto-Campanhã,41.14870087300726,-8.58530412874377,Train Station,Travel & Transport
1144,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.146389301815525,-8.614368600994384,4f9196d8e4b04fef00beae3d,Estação Ferroviária de Porto-São Bento,41.145650039034315,-8.610590410073264,Train Station,Travel & Transport
1145,LISBOA,Parque das Nações,38.76833000000005,-9.097789999999975,4b0a4396f964a520db2223e3,Estação do Oriente (Gare do Oriente),38.76786879839118,-9.099078286930176,Train Station,Travel & Transport
1146,COIMBRA,"Sé Nova, Santa Cruz, Almedina e São Bartolomeu",40.2088185,-8.429085000000004,4d13ba7a9833a090f69f2bf2,Estação Ferroviária de Coimbra-A,40.208873589881804,-8.432277925272654,Train Station,Travel & Transport
1147,LISBOA,Areeiro,38.74400000000003,-9.132159999999942,4dcbdb60d22d7ffe9d36c769,VetBoutique,38.742319728355014,-9.134387169628061,Pet Store,Shop & Service
1148,LISBOA,Areeiro,38.74400000000003,-9.132159999999942,4e63ab36fa76cd64cec1cb02,Clinica Veterinária Joao XXI,38.74245546601628,-9.137192017713312,Pet Store,Shop & Service
1149,LISBOA,Benfica,38.750410251295335,-9.210688043341369,4c2f382166e40f476977c18b,Fish Planet,38.75019862340061,-9.206865010347489,Pet Store,Shop & Service
1150,LISBOA,Benfica,38.750410251295335,-9.210688043341369,4eb58810b8f786e2753fb08f,Ruimar,38.74615545909273,-9.209698151229636,Pet Store,Shop & Service
1151,LISBOA,Campo de Ourique,38.71581000000003,-9.166919999999948,4ed13b6c61af476c0993ea62,Dom Moenga,38.7156239957289,-9.169553609748423,Pet Store,Shop & Service
1152,PORTO,Ramalde,41.16844146753138,-8.647532743064072,57496e54498e083882554675,Clínica dos Gatos,41.167267,-8.653264,Pet Store,Shop & Service
1153,LISBOA,São Domingos de Benfica,38.74332969187538,-9.183706087232729,50c0b403e4b05a389c772aed,Patinhas Mimadas,38.74602588548877,-9.181991023710777,Pet Store,Shop & Service
1154,LISBOA,Areeiro,38.74400000000003,-9.132159999999942,4dc1509bd4c07bbdf771cbba,MultiOpticas,38.742295164834196,-9.13434933997938,Optical Shop,Shop & Service
1155,LISBOA,Avenidas Novas,38.73024600000005,-9.149493499999949,4c401353520fa593c18ec7ac,Optocentro,38.7294644453589,-9.149808689396512,Optical Shop,Shop & Service
1156,BRAGA,Braga,41.54550900000005,-8.42137999999997,4e65029c1495676d56d422fb,Franco Oculista,41.54690875746781,-8.420272348073404,Optical Shop,Shop & Service
1157,BRAGA,Braga,41.549397000000056,-8.421888499999966,4e65029c1495676d56d422fb,Franco Oculista,41.54690875746781,-8.420272348073404,Optical Shop,Shop & Service
1158,LISBOA,Areeiro,38.74400000000003,-9.132159999999942,4da04cf6c41ca14393bc44a3,Snack-bar Maria Delícia,38.74195757792929,-9.12950188880346,Snack Place,Food
1159,LISBOA,Avenidas Novas,38.73024600000005,-9.149493499999949,504c9d6ce4b0a294baafb2fd,Central Parque Quiosque,38.72803233776459,-9.153911299735038,Snack Place,Food
1160,LISBOA,Avenidas Novas,38.73024600000005,-9.149493499999949,4cefb81af368b1f7301487f7,Real Cantinho,38.73329115538571,-9.150223150552204,Snack Place,Food
1161,LISBOA,Beato,38.72629500000005,-9.111918499999973,4d78deb610936dcb989e4d89,Leitaria Tejo,38.727895,-9.109967,Snack Place,Food
1162,BRAGA,Braga,41.549397000000056,-8.421888499999966,4e60cd42a80951b317c45bc7,Lanchonete Santa Bárbara,41.55133123278658,-8.424734700320673,Snack Place,Food
1163,PORTO,Campanhã,41.148645146700744,-8.580614818956356,4e009f221f6ef39c294077e9,O ASTRO Cervejaria Petisqueira,41.14858639946893,-8.586123497784557,Snack Place,Food
1164,LISBOA,Estrela,38.71006800000005,-9.159096499999947,4fd4cd64e4b0f961a8469351,Quiosque São Bento,38.71134283558329,-9.154667377418335,Snack Place,Food
1165,BRAGA,Gualtar,41.56461176892558,-8.393894746053396,4fbe71e7e4b0df8251c342db,Pastelaria La Favorite,41.562490470625946,-8.392706766048914,Snack Place,Food
1166,PORTO,Lordelo do Ouro e Massarelos,41.154277370124255,-8.648752894561197,4cc7e394f2d43704a25bcb6c,Confeitaria Rainha de Serralves,41.15742202450222,-8.65237281739763,Snack Place,Food
1167,LISBOA,Lumiar,38.76411000000007,-9.156999999999925,4cdaffa1fc9737045229cc05,Pastelaria Dourado,38.760689578967,-9.15709011443688,Snack Place,Food
1168,BRAGA,Nogueiró e Tenões,41.54941858039797,-8.40029222791721,4d5e4ebf29ef236ab5a58a59,Pastelaria Sydney,41.55005403468982,-8.402395814657524,Snack Place,Food
1169,LISBOA,Penha de França,38.73021013040955,-9.132728900475016,4d1dddc1f7a9a143db28149f,Cova Funda,38.732004877750896,-9.127955021928546,Snack Place,Food
1170,LISBOA,Santa Maria Maior,38.70989000000003,-9.133339999999976,4c90c08b51d9b1f734667a46,Nova Pombalina,38.709358833607254,-9.134954013161934,Snack Place,Food
1171,LISBOA,Santa Maria Maior,38.70989000000003,-9.133339999999976,4daec5dc4df0f639f251f197,Cantina das Freiras,38.70771003890617,-9.135711218605673,Snack Place,Food
1172,LISBOA,Areeiro,38.74400000000003,-9.132159999999942,4e67657fae609d64bcdc3b42,Tabacaria Brilhante,38.74832030069106,-9.13229261186393,Smoke Shop,Shop & Service
1173,LISBOA,Arroios,38.72238900000005,-9.132703999999961,5250370811d26983d9c68d70,A Vida Portuguesa,38.72102550459276,-9.135024915182656,Arts & Crafts Store,Shop & Service
1174,LISBOA,Misericórdia,38.71188042729671,-9.142968071216105,4bb9ffe653649c74ab7948fb,A Vida Portuguesa,38.710002,-9.141078,Arts & Crafts Store,Shop & Service
1175,COIMBRA,"Sé Nova, Santa Cruz, Almedina e São Bartolomeu",40.2088185,-8.429085000000004,4ee791d499115532d766a03e,Papelaria Marciano,40.21118608601374,-8.432460333028693,Arts & Crafts Store,Shop & Service
1176,LISBOA,Arroios,38.72238900000005,-9.132703999999961,4c151a7ca9c220a1568e589d,Miradouro da Senhora do Monte,38.7190715364876,-9.132792865975164,Scenic Lookout,Outdoors & Recreation
1177,LISBOA,Arroios,38.72238900000005,-9.132703999999961,4d84f6b3509137042ea28b5b,Miradouro do Monte Agudo,38.72611870295906,-9.131500466890877,Scenic Lookout,Outdoors & Recreation
1178,LISBOA,Avenidas Novas,38.73024600000005,-9.149493499999949,57d909b3cd100b84fe3eb070,Miradouro do Parque Eduardo VII,38.73033031821534,-9.154409669754596,Scenic Lookout,Outdoors & Recreation
1179,LISBOA,Misericórdia,38.71188042729671,-9.142968071216105,55787360498e73508c23049d,Terraços do Carmo,38.71233160211962,-9.139708813379055,Scenic Lookout,Outdoors & Recreation
1180,LISBOA,Parque das Nações,38.76833000000005,-9.097789999999975,4e615359b0fb188e8d3786ba,Esplanada Vasco da Gama,38.76765130205824,-9.096164238675328,Scenic Lookout,Outdoors & Recreation
1181,LISBOA,Penha de França,38.73021013040955,-9.132728900475016,4d6b9e082ea9b1f7b1bad228,Miradouro da Penha de França,38.730900461375654,-9.13114469328912,Scenic Lookout,Outdoors & Recreation
1182,LISBOA,Penha de França,38.73021013040955,-9.132728900475016,4d84f6b3509137042ea28b5b,Miradouro do Monte Agudo,38.72611870295906,-9.131500466890877,Scenic Lookout,Outdoors & Recreation
1183,LISBOA,Santa Maria Maior,38.70989000000003,-9.133339999999976,4dbbda364b222080d38232c2,Miradouro do Castelo de São Jorge,38.712525166207804,-9.133069553433598,Scenic Lookout,Outdoors & Recreation
1184,LISBOA,Santa Maria Maior,38.70989000000003,-9.133339999999976,4b0588a2f964a5200bd122e3,Miradouro de Santa Luzia,38.7116846144335,-9.130207300186157,Scenic Lookout,Outdoors & Recreation
1185,LISBOA,Santa Maria Maior,38.70989000000003,-9.133339999999976,52110a0b11d2e68fbd01f61f,Miradouro do Arco da Rua Augusta,38.70846409407775,-9.136835974936325,Scenic Lookout,Outdoors & Recreation
1186,AVEIRO,São Jacinto,40.662583544410026,-8.730776565894534,50715a4be4b0cff8622a085b,Marginal de São Jacinto,40.661323787003845,-8.728627629674856,Scenic Lookout,Outdoors & Recreation
1187,LISBOA,São Vicente,38.72365503033666,-9.12966982265255,4d84f6b3509137042ea28b5b,Miradouro do Monte Agudo,38.72611870295906,-9.131500466890877,Scenic Lookout,Outdoors & Recreation
1188,LISBOA,Arroios,38.72238900000005,-9.132703999999961,539b42dc498ef1b1c9bed638,Josephine,38.72053468431303,-9.135152297282685,Bistro,Food
1189,LISBOA,Arroios,38.72238900000005,-9.132703999999961,54d74df1498ec1066a06efaf,Cafe De Calcada,38.718286569644484,-9.13119047219908,Bistro,Food
1190,LISBOA,Avenidas Novas,38.73024600000005,-9.149493499999949,4d362339068da090f60fc782,Lobby Bistro,38.731621559893924,-9.146995495133963,Bistro,Food
1191,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.146389301815525,-8.614368600994384,58aacd2d8f0be45e9c000cbb,Mercador Café,41.144428950999334,-8.612733379169189,Bistro,Food
1192,LISBOA,Misericórdia,38.71188042729671,-9.142968071216105,53768c2b498ea8b76cd79e9e,Mini Bar Teatro,38.709487927309794,-9.142256744690517,Bistro,Food
1193,PORTO,Ramalde,41.16844146753138,-8.647532743064072,5a6c8197c0af576eba4a6b3c,Casa do Bu,41.16414324539039,-8.646590091240551,Bistro,Food
1194,LISBOA,Santa Maria Maior,38.70989000000003,-9.133339999999976,54650f24498eb4de109261b2,Maruto bar&bistro,38.70928919949535,-9.12999522790022,Bistro,Food
1195,LISBOA,Santa Maria Maior,38.70989000000003,-9.133339999999976,53481346498e57a4e6e15ee3,Medrosa d'Alfama,38.71053397257554,-9.129363425053155,Bistro,Food
1196,COIMBRA,"Sé Nova, Santa Cruz, Almedina e São Bartolomeu",40.2088185,-8.429085000000004,55018d30498eb64a11ec0838,Tapas nas Costas,40.20881362485991,-8.428306980116007,Bistro,Food
1197,LISBOA,Arroios,38.72238900000005,-9.132703999999961,5ad0d5eab9b37b3c64af1acb,Moko - Veggie Café,38.72516,-9.133525,Vegetarian / Vegan Restaurant,Food
1198,PORTO,Bonfim,41.1483662979302,-8.598389364247119,4faae1f2e4b0d7ffaed7ce28,Suribachi Centro Macrobiotico,41.1490427517747,-8.597248117488762,Vegetarian / Vegan Restaurant,Food
1199,BRAGA,Braga,41.549397000000056,-8.421888499999966,4ce0548078ddf04dbbbea598,Gosto Superior,41.553454659566036,-8.42036715268607,Vegetarian / Vegan Restaurant,Food
1200,BRAGA,Braga,41.549397000000056,-8.421888499999966,54cd37c2498e778070d51c53,Hibiscus,41.55248565042512,-8.424119868734746,Vegetarian / Vegan Restaurant,Food
1201,BRAGA,Braga,41.55493200000005,-8.420736499999947,4ce0548078ddf04dbbbea598,Gosto Superior,41.553454659566036,-8.42036715268607,Vegetarian / Vegan Restaurant,Food
1202,BRAGA,Braga,41.55493200000005,-8.420736499999947,54cd37c2498e778070d51c53,Hibiscus,41.55248565042512,-8.424119868734746,Vegetarian / Vegan Restaurant,Food
1203,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.146389301815525,-8.614368600994384,55ba92f4498e9beac5609aed,daTerra,41.14433,-8.612305,Vegetarian / Vegan Restaurant,Food
1204,LISBOA,Estrela,38.71006800000005,-9.159096499999947,57220533498ec5ec27ee3174,Alfazema,38.711209,-9.163932,Vegetarian / Vegan Restaurant,Food
1205,LISBOA,Lumiar,38.76411000000007,-9.156999999999925,4d7e61392ff9b60cb24bab47,Go Natural,38.76254591423847,-9.161302825997211,Vegetarian / Vegan Restaurant,Food
1206,LISBOA,Misericórdia,38.71188042729671,-9.142968071216105,50205728c84cc3143b879956,Go Natural,38.71307090909371,-9.14361834526062,Vegetarian / Vegan Restaurant,Food
1207,LISBOA,Parque das Nações,38.76833000000005,-9.097789999999975,4b59a9d5f964a520819128e3,Go Natural,38.767570548783794,-9.096217159922297,Vegetarian / Vegan Restaurant,Food
1208,LISBOA,Santo António,38.753609948929586,-9.143020003895094,4c4ec80aea24c9b6475a3a16,Espaço da Rosa,38.754791315540224,-9.142776855820907,Vegetarian / Vegan Restaurant,Food
1209,LISBOA,São Vicente,38.72365503033666,-9.12966982265255,5ad0d5eab9b37b3c64af1acb,Moko - Veggie Café,38.72516,-9.133525,Vegetarian / Vegan Restaurant,Food
1210,COIMBRA,"Sé Nova, Santa Cruz, Almedina e São Bartolomeu",40.2088185,-8.429085000000004,54982312498ed65f03403d69,Cozinha Consciente,40.20543575110431,-8.426317897626364,Vegetarian / Vegan Restaurant,Food
1211,LISBOA,Arroios,38.72238900000005,-9.132703999999961,5924297f772fbc0d63337b69,Anjos70,38.72535446174374,-9.135667669381613,Cultural Center,Professional & Other Places
1212,LISBOA,Arroios,38.72238900000005,-9.132703999999961,4d8b8d5326a36ea843240cae,Espaço Taberna das Almas,38.72468683953605,-9.136462211608887,Cultural Center,Professional & Other Places
1213,LISBOA,Belém,38.69768400000005,-9.204393499999952,4b0588a7f964a520b1d222e3,Centro Cultural de Belém (CCB),38.695458337973925,-9.208345413208008,Cultural Center,Professional & Other Places
1214,LISBOA,Arroios,38.72238900000005,-9.132703999999961,57bd76a2498e3019460da044,Maria Limão,38.719373,-9.132554,Food Stand,Food
1215,LISBOA,Arroios,38.72238900000005,-9.132703999999961,4d2dadaa6e1eb1f779d80e5f,Turkish Kebab,38.72498356670023,-9.135087076073681,Middle Eastern Restaurant,Food
